GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
tmdb-java-client,com.amilesend.tmdb.client.model.movie,AddRatingRequest,0,18,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,GetAccountStatesRequest,0,16,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.movie,GetChangesRequest,1,17,1,1,0,3,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,MediaTypeTypeAdapter,0,25,0,0,0,4,0,4,0,4
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,TimeWindowTypeAdapter,0,25,0,0,0,4,0,4,0,4
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,LocalTimeTypeAdapter,0,39,0,4,0,11,0,6,0,4
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,SearchResultDeserializer,0,41,0,6,0,9,0,6,0,2
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,TvEpisodeGroupTypeTypeAdapter,0,26,0,0,0,5,0,4,0,4
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,PersonCreditDeserializer,0,35,0,5,0,8,0,5,0,2
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,LocalDateTimeTypeAdapter,4,55,1,5,1,16,1,6,0,4
tmdb-java-client,com.amilesend.tmdb.client.parse.adapters,LocalDateTypeAdapter,0,38,0,4,0,11,0,6,0,4
tmdb-java-client,com.amilesend.tmdb.client.model.tv.series.list.type,PaginatedSeriesListBasedRequest,0,18,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.guest.type,GuestSessionRequestBase,0,19,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.search.type,MediaType,8,76,1,1,2,13,2,3,1,3
tmdb-java-client,com.amilesend.tmdb.client.model.search.type,SearchRequestBase,0,25,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.search.type,PersonSearchResult,50,0,4,0,12,0,8,0,6,0
tmdb-java-client,com.amilesend.tmdb.client.model.tv.series.type,SeriesRequestBase,1,11,1,1,0,2,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.series.type,PaginatedSeriesBasedRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.api,NetworksApi,0,57,0,0,0,14,0,6,0,6
tmdb-java-client,com.amilesend.tmdb.client.api,KeywordsApi,0,23,0,0,0,7,0,3,0,3
tmdb-java-client,com.amilesend.tmdb.client.api,ConfigurationApi,0,117,0,0,0,29,0,8,0,8
tmdb-java-client,com.amilesend.tmdb.client.api,GuestSessionsApi,0,54,0,0,0,13,0,5,0,5
tmdb-java-client,com.amilesend.tmdb.client.api,TvSeasonsApi,0,146,0,0,0,30,0,11,0,11
tmdb-java-client,com.amilesend.tmdb.client.api,TvSeriesListsApi,0,48,0,0,0,10,0,5,0,5
tmdb-java-client,com.amilesend.tmdb.client.api,ListsApi,0,119,0,0,0,25,0,10,0,10
tmdb-java-client,com.amilesend.tmdb.client.api,WatchProvidersApi,0,37,0,0,0,8,0,4,0,4
tmdb-java-client,com.amilesend.tmdb.client.api,PeopleListsApi,0,18,0,0,0,5,0,3,0,3
tmdb-java-client,com.amilesend.tmdb.client.api,CertificationsApi,0,16,0,0,0,4,0,3,0,3
tmdb-java-client,com.amilesend.tmdb.client.api,CompaniesApi,0,68,0,0,0,19,0,4,0,4
tmdb-java-client,com.amilesend.tmdb.client.api,TvEpisodeGroupsApi,0,17,0,0,0,5,0,2,0,2
tmdb-java-client,com.amilesend.tmdb.client.api,CollectionsApi,0,61,0,0,0,16,0,4,0,4
tmdb-java-client,com.amilesend.tmdb.client.api,MoviesApi,0,269,0,0,0,58,0,22,0,22
tmdb-java-client,com.amilesend.tmdb.client.api,ChangesApi,0,37,0,0,0,8,0,4,0,4
tmdb-java-client,com.amilesend.tmdb.client.api,SearchApi,0,91,0,0,0,17,0,9,0,9
tmdb-java-client,com.amilesend.tmdb.client.api,DiscoverApi,0,26,0,0,0,6,0,3,0,3
tmdb-java-client,com.amilesend.tmdb.client.api,ApiBase,0,160,0,2,0,38,0,5,0,4
tmdb-java-client,com.amilesend.tmdb.client.api,AccountApi,0,174,0,0,0,38,0,15,0,15
tmdb-java-client,com.amilesend.tmdb.client.api,TrendingApi,0,70,0,0,0,15,0,6,0,6
tmdb-java-client,com.amilesend.tmdb.client.api,CreditsApi,0,24,0,0,0,7,0,2,0,2
tmdb-java-client,com.amilesend.tmdb.client.api,TvSeriesApi,0,303,0,0,0,55,0,24,0,24
tmdb-java-client,com.amilesend.tmdb.client.api,MovieListsApi,0,55,0,0,0,11,0,6,0,6
tmdb-java-client,com.amilesend.tmdb.client.api,FindApi,0,17,0,0,0,4,0,2,0,2
tmdb-java-client,com.amilesend.tmdb.client.api,ReviewsApi,0,21,0,0,0,5,0,3,0,3
tmdb-java-client,com.amilesend.tmdb.client.api,GenresApi,0,26,0,0,0,6,0,3,0,3
tmdb-java-client,com.amilesend.tmdb.client.api,PeopleApi,0,138,0,0,0,28,0,12,0,12
tmdb-java-client,com.amilesend.tmdb.client.api,AuthenticationApi,0,51,0,0,0,10,0,7,0,7
tmdb-java-client,com.amilesend.tmdb.client.api,TvEpisodesApi,0,164,0,0,0,34,0,12,0,12
tmdb-java-client,com.amilesend.tmdb.client.parse,GsonFactory,0,62,0,0,0,12,0,2,0,2
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetWatchProvidersRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetChangesRequest,1,17,1,1,0,3,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetImagesRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetSeasonDetailsRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetAggregateCreditsRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetCreditsRequest,0,14,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetVideosRequest,22,0,0,0,5,0,1,0,1,0
tmdb-java-client,com.amilesend.tmdb.client.model.tv.seasons,GetAccountStatesRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,RequestTokenGrantReceiver,38,93,4,4,14,28,3,8,1,6
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,RequestTokenGrantReceiver.Config,12,69,7,5,1,19,6,3,0,3
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,SessionManager,0,161,0,4,0,46,0,9,0,7
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,RequestTokenGrantCallback,20,252,5,21,5,67,4,18,0,9
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,TokenAuthManager,3,8,0,0,1,1,1,1,1,1
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,GuestSessionManager,0,104,0,6,0,28,0,9,0,6
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,TokenAuthInfo,7,12,0,0,1,5,2,1,2,1
tmdb-java-client,com.amilesend.tmdb.client.connection.auth,SessionException,0,9,0,0,0,4,0,2,0,2
tmdb-java-client,com.amilesend.tmdb.client.model.auth,DeleteSessionRequest,0,2,0,0,0,1,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.auth,CreateSessionRequest,0,9,0,0,0,2,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.review,GetReviewDetailsRequest,0,9,0,0,0,2,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount.type,PaginatedRequestBase,0,24,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount.type,AccountBasedRequest,1,10,1,1,0,2,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount.type,AccountAndSessionBasedPaginatedRequestBase,0,14,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.acount.type,SortBy,0,20,0,0,0,4,0,2,0,2
tmdb-java-client,com.amilesend.tmdb.client.model.list,GetListDetailsRequest,1,27,1,1,0,5,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.list,CheckItemStatusRequest,0,22,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.list,AddMovieRequest,1,17,1,1,0,3,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.list,ClearListRequest,0,13,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.list,RemoveMovieRequest,1,17,1,1,0,3,1,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.list,CreateListRequest,0,40,0,0,0,6,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.people.lists,GetPopularPersonsRequest,0,18,0,0,0,4,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.find.type,ExternalSource,3,77,0,0,1,10,1,1,1,1
tmdb-java-client,com.amilesend.tmdb.client.model.collection,GetCollectionDetailsRequest,0,12,0,0,0,3,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.collection,GetCollectionImagesRequest,0,20,0,0,0,5,0,1,0,1
tmdb-java-client,com.amilesend.tmdb.client.model.collection,GetTranslationsRequest,0,4,0,0,0,2,0,1,0,1
